Oid,SheetName,ClassName,Name,Value,Units,
2442,Column,TraySection,Stages(12).StageTemperatureEstimate,390.902432,K,
2442,Column,TraySection,Stages(12).StageVaporBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(12).StageVaporBubblePointTemperature,,K,
2442,Column,TraySection,Stages(12).StageVaporCompressibility,0.986921413,unitless,
2442,Column,TraySection,Stages(12).StageVaporDewPointPressure,173058.454,Pa,
2442,Column,TraySection,Stages(12).StageVaporDewPointTemperature,390.971295,K,
2442,Column,TraySection,Stages(12).StageVaporFeedMassFlow,0.774385838,kg/s,
2442,Column,TraySection,Stages(12).StageVaporFeedMolarFlow,0.042452636,kmol/s,
2442,Column,TraySection,Stages(12).StageVaporFlowEstimate,,kmol/s,
2442,Column,TraySection,Stages(12).StageVaporHeatFlow,-10153985.6,W,
2442,Column,TraySection,Stages(12).StageVaporMassDensity,0.985373619,kg/m^3,
2442,Column,TraySection,Stages(12).StageVaporMassEnthalpy,-13128367.53,J/kg,
2442,Column,TraySection,Stages(12).StageVaporMassEntropy,-2152.985688,J/(kg.K),
2442,Column,TraySection,Stages(12).StageVaporMassFlow,0.773438554,kg/s,
2442,Column,TraySection,Stages(12).StageVaporMassHeatCapacity,1908.048568,J/(kg.K),
2442,Column,TraySection,Stages(12).StageVaporMassVaporFraction,,fraction,
2442,Column,TraySection,Stages(12).StageVaporMolarDensity,0.053941296,kmol/m^3,
2442,Column,TraySection,Stages(12).StageVaporMolarEnthalpy,-239822695.2,J/kmol,
2442,Column,TraySection,Stages(12).StageVaporMolarEntropy,-39329.70562,J/(kmol.K),
2442,Column,TraySection,Stages(12).StageVaporMolarFlow,0.042339553,kmol/s,
2442,Column,TraySection,Stages(12).StageVaporMolarHeatCapacity,34855.31227,J/(kmol.K),
2442,Column,TraySection,Stages(12).StageVaporMolecularWeight,18.26751838,g/mol,
2442,Column,TraySection,Stages(12).StageVaporPressure,173058.454,Pa,
2442,Column,TraySection,Stages(12).StageVaporTemperature,390.986835,K,
2442,Column,TraySection,Stages(12).StageVaporVaporFraction,,,
2442,Column,TraySection,Stages(12).StageVaporViscosity,1.34E-05,(N/m^2).s,
2442,Column,TraySection,Stages(12).StageVaporVolumetricFlow,0.784919079,m^3/s,
2442,Column,TraySection,Stages(13).IsCondenserStage,0,,
2442,Column,TraySection,Stages(13).IsReboilerStage,0,,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(1),0.092960511,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(2),0.905836914,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(3),0.001136382,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(4),6.62E-05,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(5),4.75E-14,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(6),7.41E-14,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(7),0,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(8),0,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(9),0,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(10),0,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(11),0,mol/mol,
2442,Column,TraySection,Stages(13).LiquidComponentMolefraction(12),1,mol/mol,
2442,Column,TraySection,Stages(13).StageCO2Efficiency,,%,
2442,Column,TraySection,Stages(13).StageExternalHeatFlow,0,W,
2442,Column,TraySection,Stages(13).StageFeedMassFlow,8.112784032,kg/s,
2442,Column,TraySection,Stages(13).StageFeedMolarFlow,0.309802231,kmol/s,
2442,Column,TraySection,Stages(13).StageFracHeavyAqueousLiquid,,,
2442,Column,TraySection,Stages(13).StageH2SEfficiency,,%,
2442,Column,TraySection,Stages(13).StageHeatFlow,0,W,
2442,Column,TraySection,Stages(13).StageHETP,,m,
2442,Column,TraySection,Stages(13).StageHoldupHeatFlow,,W,
2442,Column,TraySection,Stages(13).StageLightLiquidFraction,0.01,fraction,
2442,Column,TraySection,Stages(13).StageLiquid1BubblePointPressure,,Pa,
2442,Column,TraySection,Stages(13).StageLiquid1BubblePointTemperature,,K,
2442,Column,TraySection,Stages(13).StageLiquid1Compressibility,0.001505988,unitless,
2442,Column,TraySection,Stages(13).StageLiquid1DewPointPressure,,Pa,
2442,Column,TraySection,Stages(13).StageLiquid1DewPointTemperature,,K,
2442,Column,TraySection,Stages(13).StageLiquid1MassDensity,973.8317343,kg/m^3,
2442,Column,TraySection,Stages(13).StageLiquid1MassEnthalpy,-10712356.86,J/kg,
2442,Column,TraySection,Stages(13).StageLiquid1MassEntropy,-7396.837706,J/(kg.K),
2442,Column,TraySection,Stages(13).StageLiquid1MassHeatCapacity,3682.688815,J/(kg.K),
2442,Column,TraySection,Stages(13).StageLiquid1MolarDensity,35.47824924,kmol/m^3,
2442,Column,TraySection,Stages(13).StageLiquid1MolarEnthalpy,-294040244,J/kmol,
2442,Column,TraySection,Stages(13).StageLiquid1MolarEntropy,-203033.5613,J/(kmol.K),
2442,Column,TraySection,Stages(13).StageLiquid1MolarHeatCapacity,101085.0116,J/(kmol.K),
2442,Column,TraySection,Stages(13).StageLiquid1MolecularWeight,27.44869759,g/mol,
2442,Column,TraySection,Stages(13).StageLiquid1Pressure,173747.929,Pa,
2442,Column,TraySection,Stages(13).StageLiquid1SurfaceTension,0.038420428,N/m,
2442,Column,TraySection,Stages(13).StageLiquid1Temperature,391.119181,K,
2442,Column,TraySection,Stages(13).StageLiquid1Viscosity,0.00056392,(N/m^2).s,
2442,Column,TraySection,Stages(13).StageLiquid2BubblePointPressure,,Pa,
2442,Column,TraySection,Stages(13).StageLiquid2BubblePointTemperature,,K,
2442,Column,TraySection,Stages(13).StageLiquid2Compressibility,,unitless,
2442,Column,TraySection,Stages(13).StageLiquid2DewPointPressure,,Pa,
2442,Column,TraySection,Stages(13).StageLiquid2DewPointTemperature,,K,
2442,Column,TraySection,Stages(13).StageLiquid2MassDensity,,kg/m^3,
2442,Column,TraySection,Stages(13).StageLiquid2MassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(13).StageLiquid2MassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(13).StageLiquid2MassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(13).StageLiquid2MolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(13).StageLiquid2MolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(13).StageLiquid2MolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(13).StageLiquid2MolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(13).StageLiquid2MolecularWeight,,g/mol,
2442,Column,TraySection,Stages(13).StageLiquid2Pressure,173747.929,Pa,
2442,Column,TraySection,Stages(13).StageLiquid2SurfaceTension,,N/m,
2442,Column,TraySection,Stages(13).StageLiquid2Temperature,,K,
2442,Column,TraySection,Stages(13).StageLiquid2Viscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(13).StageLiquidBubblePointPressure,173747.929,Pa,
2442,Column,TraySection,Stages(13).StageLiquidBubblePointTemperature,391.119181,K,
2442,Column,TraySection,Stages(13).StageLiquidCompressibility,0.001505988,unitless,
2442,Column,TraySection,Stages(13).StageLiquidDewPointPressure,,Pa,
2442,Column,TraySection,Stages(13).StageLiquidDewPointTemperature,,K,
2442,Column,TraySection,Stages(13).StageLiquidFeedMassFlow,7.33738486,kg/s,
2442,Column,TraySection,Stages(13).StageLiquidFeedMolarFlow,0.267242679,kmol/s,
2442,Column,TraySection,Stages(13).StageLiquidFlowEstimate,,kmol/s,
2442,Column,TraySection,Stages(13).StageLiquidHeatFlow,-78611540.27,W,
2442,Column,TraySection,Stages(13).StageLiquidMassDensity,973.8317343,kg/m^3,
2442,Column,TraySection,Stages(13).StageLiquidMassEnthalpy,-10712356.86,J/kg,
2442,Column,TraySection,Stages(13).StageLiquidMassEntropy,-7396.837706,J/(kg.K),
2442,Column,TraySection,Stages(13).StageLiquidMassFlow,7.338398194,kg/s,
2442,Column,TraySection,Stages(13).StageLiquidMassHeatCapacity,3682.688815,J/(kg.K),
2442,Column,TraySection,Stages(13).StageLiquidMolarDensity,35.47824924,kmol/m^3,
2442,Column,TraySection,Stages(13).StageLiquidMolarEnthalpy,-294040244,J/kmol,
2442,Column,TraySection,Stages(13).StageLiquidMolarEntropy,-203033.5613,J/(kmol.K),
2442,Column,TraySection,Stages(13).StageLiquidMolarFlow,0.267349595,kmol/s,
2442,Column,TraySection,Stages(13).StageLiquidMolarHeatCapacity,101085.0116,J/(kmol.K),
2442,Column,TraySection,Stages(13).StageLiquidMolecularWeight,27.44869759,g/mol,
2442,Column,TraySection,Stages(13).StageLiquidPressure,173747.929,Pa,
2442,Column,TraySection,Stages(13).StageLiquidSurfaceTension,0.038420428,N/m,
2442,Column,TraySection,Stages(13).StageLiquidTemperature,391.119181,K,
2442,Column,TraySection,Stages(13).StageLiquidViscosity,0.00056392,(N/m^2).s,
2442,Column,TraySection,Stages(13).StageLiquidVolumetricFlow,0.007535592,m^3/s,
2442,Column,TraySection,Stages(13).StageMoleHoldup,0,kmol,
2442,Column,TraySection,Stages(13).StageName,13,,
2442,Column,TraySection,Stages(13).StageOverallEfficiency,0,unitless,
2442,Column,TraySection,Stages(13).StagePressure,173747.929,Pa,
2442,Column,TraySection,Stages(13).StageSubcoolDeltaTemperature,,K,
2442,Column,TraySection,Stages(13).StageSubcoolTemperature,,K,
2442,Column,TraySection,Stages(13).StageTemperature,391.119181,K,
2442,Column,TraySection,Stages(13).StageTemperatureEstimate,391.062562,K,
2442,Column,TraySection,Stages(13).StageVaporBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(13).StageVaporBubblePointTemperature,,K,
2442,Column,TraySection,Stages(13).StageVaporCompressibility,0.986868123,unitless,
2442,Column,TraySection,Stages(13).StageVaporDewPointPressure,173747.929,Pa,
2442,Column,TraySection,Stages(13).StageVaporDewPointTemperature,391.119181,K,
2442,Column,TraySection,Stages(13).StageVaporFeedMassFlow,0.775399172,kg/s,
2442,Column,TraySection,Stages(13).StageVaporFeedMolarFlow,0.042559552,kmol/s,
2442,Column,TraySection,Stages(13).StageVaporFlowEstimate,,kmol/s,
2442,Column,TraySection,Stages(13).StageVaporHeatFlow,-10176325.64,W,
2442,Column,TraySection,Stages(13).StageVaporMassDensity,0.987555186,kg/m^3,
2442,Column,TraySection,Stages(13).StageVaporMassEnthalpy,-13141156.69,J/kg,
2442,Column,TraySection,Stages(13).StageVaporMassEntropy,-2163.117509,J/(kg.K),
2442,Column,TraySection,Stages(13).StageVaporMassFlow,0.774385838,kg/s,
2442,Column,TraySection,Stages(13).StageVaporMassHeatCapacity,1910.640873,J/(kg.K),
2442,Column,TraySection,Stages(13).StageVaporMassVaporFraction,,fraction,
2442,Column,TraySection,Stages(13).StageVaporMolarDensity,0.054138801,kmol/m^3,
2442,Column,TraySection,Stages(13).StageVaporMolarEnthalpy,-239710102.2,J/kmol,
2442,Column,TraySection,Stages(13).StageVaporMolarEntropy,-39457.799,J/(kmol.K),
2442,Column,TraySection,Stages(13).StageVaporMolarFlow,0.042452636,kmol/s,
2442,Column,TraySection,Stages(13).StageVaporMolarHeatCapacity,34852.32919,J/(kmol.K),
2442,Column,TraySection,Stages(13).StageVaporMolecularWeight,18.24117221,g/mol,
2442,Column,TraySection,Stages(13).StageVaporPressure,173747.929,Pa,
2442,Column,TraySection,Stages(13).StageVaporTemperature,391.133622,K,
2442,Column,TraySection,Stages(13).StageVaporVaporFraction,,,
2442,Column,TraySection,Stages(13).StageVaporViscosity,1.34E-05,(N/m^2).s,
2442,Column,TraySection,Stages(13).StageVaporVolumetricFlow,0.784144369,m^3/s,
2442,Column,TraySection,Stages(14).IsCondenserStage,0,,
2442,Column,TraySection,Stages(14).IsReboilerStage,0,,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(1),0.092925538,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(2),0.905990246,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(3),0.001030112,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(4),5.41E-05,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(5),1.37E-14,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(6),2.32E-14,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(7),0,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(8),0,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(9),0,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(10),0,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(11),0,mol/mol,
2442,Column,TraySection,Stages(14).LiquidComponentMolefraction(12),1,mol/mol,
2442,Column,TraySection,Stages(14).StageCO2Efficiency,,%,
2442,Column,TraySection,Stages(14).StageExternalHeatFlow,0,W,
2442,Column,TraySection,Stages(14).StageFeedMassFlow,8.114864248,kg/s,
2442,Column,TraySection,Stages(14).StageFeedMolarFlow,0.310011293,kmol/s,
2442,Column,TraySection,Stages(14).StageFracHeavyAqueousLiquid,,,
2442,Column,TraySection,Stages(14).StageH2SEfficiency,,%,
2442,Column,TraySection,Stages(14).StageHeatFlow,0,W,
2442,Column,TraySection,Stages(14).StageHETP,,m,
2442,Column,TraySection,Stages(14).StageHoldupHeatFlow,,W,
2442,Column,TraySection,Stages(14).StageLightLiquidFraction,0.01,fraction,
2442,Column,TraySection,Stages(14).StageLiquid1BubblePointPressure,,Pa,
2442,Column,TraySection,Stages(14).StageLiquid1BubblePointTemperature,,K,
2442,Column,TraySection,Stages(14).StageLiquid1Compressibility,0.001511446,unitless,
2442,Column,TraySection,Stages(14).StageLiquid1DewPointPressure,,Pa,
2442,Column,TraySection,Stages(14).StageLiquid1DewPointTemperature,,K,
2442,Column,TraySection,Stages(14).StageLiquid1MassDensity,973.5795176,kg/m^3,
2442,Column,TraySection,Stages(14).StageLiquid1MassEnthalpy,-10713615.03,J/kg,
2442,Column,TraySection,Stages(14).StageLiquid1MassEntropy,-7396.568911,J/(kg.K),
2442,Column,TraySection,Stages(14).StageLiquid1MassHeatCapacity,3683.64539,J/(kg.K),
2442,Column,TraySection,Stages(14).StageLiquid1MolarDensity,35.47745426,kmol/m^3,
2442,Column,TraySection,Stages(14).StageLiquid1MolarEnthalpy,-294005203.5,J/kmol,
2442,Column,TraySection,Stages(14).StageLiquid1MolarEntropy,-202978.1489,J/(kmol.K),
2442,Column,TraySection,Stages(14).StageLiquid1MolarHeatCapacity,101087.3462,J/(kmol.K),
2442,Column,TraySection,Stages(14).StageLiquid1MolecularWeight,27.44220345,g/mol,
2442,Column,TraySection,Stages(14).StageLiquid1Pressure,174437.405,Pa,
2442,Column,TraySection,Stages(14).StageLiquid1SurfaceTension,0.038391824,N/m,
2442,Column,TraySection,Stages(14).StageLiquid1Temperature,391.262054,K,
2442,Column,TraySection,Stages(14).StageLiquid1Viscosity,0.000561356,(N/m^2).s,
2442,Column,TraySection,Stages(14).StageLiquid2BubblePointPressure,,Pa,
2442,Column,TraySection,Stages(14).StageLiquid2BubblePointTemperature,,K,
2442,Column,TraySection,Stages(14).StageLiquid2Compressibility,,unitless,
2442,Column,TraySection,Stages(14).StageLiquid2DewPointPressure,,Pa,
2442,Column,TraySection,Stages(14).StageLiquid2DewPointTemperature,,K,
2442,Column,TraySection,Stages(14).StageLiquid2MassDensity,,kg/m^3,
2442,Column,TraySection,Stages(14).StageLiquid2MassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(14).StageLiquid2MassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(14).StageLiquid2MassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(14).StageLiquid2MolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(14).StageLiquid2MolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(14).StageLiquid2MolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(14).StageLiquid2MolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(14).StageLiquid2MolecularWeight,,g/mol,
2442,Column,TraySection,Stages(14).StageLiquid2Pressure,174437.4049,Pa,
2442,Column,TraySection,Stages(14).StageLiquid2SurfaceTension,,N/m,
2442,Column,TraySection,Stages(14).StageLiquid2Temperature,,K,
2442,Column,TraySection,Stages(14).StageLiquid2Viscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(14).StageLiquidBubblePointPressure,174437.405,Pa,
2442,Column,TraySection,Stages(14).StageLiquidBubblePointTemperature,391.262054,K,
2442,Column,TraySection,Stages(14).StageLiquidCompressibility,0.001511446,unitless,
2442,Column,TraySection,Stages(14).StageLiquidDewPointPressure,,Pa,
2442,Column,TraySection,Stages(14).StageLiquidDewPointTemperature,,K,
2442,Column,TraySection,Stages(14).StageLiquidFeedMassFlow,7.338398194,kg/s,
2442,Column,TraySection,Stages(14).StageLiquidFeedMolarFlow,0.267349595,kmol/s,
2442,Column,TraySection,Stages(14).StageLiquidFlowEstimate,,kmol/s,
2442,Column,TraySection,Stages(14).StageLiquidHeatFlow,-78632203.48,W,
2442,Column,TraySection,Stages(14).StageLiquidMassDensity,973.5795176,kg/m^3,
2442,Column,TraySection,Stages(14).StageLiquidMassEnthalpy,-10713615.03,J/kg,
2442,Column,TraySection,Stages(14).StageLiquidMassEntropy,-7396.568911,J/(kg.K),
2442,Column,TraySection,Stages(14).StageLiquidMassFlow,7.339465085,kg/s,
2442,Column,TraySection,Stages(14).StageLiquidMassHeatCapacity,3683.64539,J/(kg.K),
2442,Column,TraySection,Stages(14).StageLiquidMolarDensity,35.47745426,kmol/m^3,
2442,Column,TraySection,Stages(14).StageLiquidMolarEnthalpy,-294005203.5,J/kmol,
2442,Column,TraySection,Stages(14).StageLiquidMolarEntropy,-202978.1489,J/(kmol.K),
2442,Column,TraySection,Stages(14).StageLiquidMolarFlow,0.267451741,kmol/s,
2442,Column,TraySection,Stages(14).StageLiquidMolarHeatCapacity,101087.3462,J/(kmol.K),
2442,Column,TraySection,Stages(14).StageLiquidMolecularWeight,27.44220345,g/mol,
2442,Column,TraySection,Stages(14).StageLiquidPressure,174437.405,Pa,
2442,Column,TraySection,Stages(14).StageLiquidSurfaceTension,0.038391824,N/m,
2442,Column,TraySection,Stages(14).StageLiquidTemperature,391.262054,K,
2442,Column,TraySection,Stages(14).StageLiquidViscosity,0.000561356,(N/m^2).s,
2442,Column,TraySection,Stages(14).StageLiquidVolumetricFlow,0.00753864,m^3/s,
2442,Column,TraySection,Stages(14).StageMoleHoldup,0,kmol,
2442,Column,TraySection,Stages(14).StageName,14,,
2442,Column,TraySection,Stages(14).StageOverallEfficiency,0,unitless,
2442,Column,TraySection,Stages(14).StagePressure,174437.405,Pa,
2442,Column,TraySection,Stages(14).StageSubcoolDeltaTemperature,,K,
2442,Column,TraySection,Stages(14).StageSubcoolTemperature,,K,
2442,Column,TraySection,Stages(14).StageTemperature,391.262054,K,
2442,Column,TraySection,Stages(14).StageTemperatureEstimate,391.215015,K,
2442,Column,TraySection,Stages(14).StageVaporBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(14).StageVaporBubblePointTemperature,,K,
2442,Column,TraySection,Stages(14).StageVaporCompressibility,0.986816675,unitless,
2442,Column,TraySection,Stages(14).StageVaporDewPointPressure,174437.405,Pa,
2442,Column,TraySection,Stages(14).StageVaporDewPointTemperature,391.262054,K,
2442,Column,TraySection,Stages(14).StageVaporFeedMassFlow,0.776466054,kg/s,
2442,Column,TraySection,Stages(14).StageVaporFeedMolarFlow,0.042661697,kmol/s,
2442,Column,TraySection,Stages(14).StageVaporFlowEstimate,,kmol/s,
2442,Column,TraySection,Stages(14).StageVaporHeatFlow,-10197671.92,W,
2442,Column,TraySection,Stages(14).StageVaporMassDensity,0.989969664,kg/m^3,
2442,Column,TraySection,Stages(14).StageVaporMassEnthalpy,-13151512.51,J/kg,
2442,Column,TraySection,Stages(14).StageVaporMassEntropy,-2171.789192,J/(kg.K),
2442,Column,TraySection,Stages(14).StageVaporMassFlow,0.775399172,kg/s,
2442,Column,TraySection,Stages(14).StageVaporMassHeatCapacity,1912.834235,J/(kg.K),
2442,Column,TraySection,Stages(14).StageVaporMassVaporFraction,,fraction,
2442,Column,TraySection,Stages(14).StageVaporMolarDensity,0.054336743,kmol/m^3,
2442,Column,TraySection,Stages(14).StageVaporMolarEnthalpy,-239609473.5,J/kmol,
2442,Column,TraySection,Stages(14).StageVaporMolarEntropy,-39568.16863,J/(kmol.K),
2442,Column,TraySection,Stages(14).StageVaporMolarFlow,0.042559552,kmol/s,
2442,Column,TraySection,Stages(14).StageVaporMolarHeatCapacity,34850.22756,J/(kmol.K),
2442,Column,TraySection,Stages(14).StageVaporMolecularWeight,18.21915717,g/mol,
2442,Column,TraySection,Stages(14).StageVaporPressure,174437.405,Pa,
2442,Column,TraySection,Stages(14).StageVaporTemperature,391.275629,K,
